x,y,z,time
-0.0242919921875,-0.0789031982421875,-0.9987030029296875,1669505478327
-0.02398681640625,-0.0789031982421875,-1,1669505478427
-0.02508544921875,-0.0791168212890625,-0.9980010986328125,1669505478526
-0.024566650390625,-0.079193115234375,-0.998809814453125,1669505478625
-0.0245819091796875,-0.07904052734375,-0.9996795654296875,1669505478729
-0.02459716796875,-0.078125,-0.9995880126953125,1669505478828
-0.024261474609375,-0.0785369873046875,-0.9994049072265625,1669505478928
-0.0239105224609375,-0.078643798828125,-0.998931884765625,1669505479027
-0.023956298828125,-0.07928466796875,-0.9986724853515625,1669505479131
-0.024444580078125,-0.0785675048828125,-0.99853515625,1669505479231
-0.0246734619140625,-0.07904052734375,-0.998321533203125,1669505479330
-0.023956298828125,-0.079193115234375,-0.9988555908203125,1669505479429
-0.0254974365234375,-0.0787506103515625,-0.9987640380859375,1669505479533
-0.024078369140625,-0.078826904296875,-0.9989776611328125,1669505479633
-0.0246734619140625,-0.078704833984375,-1.00006103515625,1669505479732
-0.024078369140625,-0.0788116455078125,-0.99932861328125,1669505479831
-0.024383544921875,-0.0783233642578125,-0.9991302490234375,1669505479936
-0.0245513916015625,-0.078826904296875,-0.998321533203125,1669505480035
-0.024169921875,-0.0791778564453125,-0.9992828369140625,1669505480134
-0.0248565673828125,-0.07867431640625,-0.9990997314453125,1669505480234
-0.0245819091796875,-0.0790557861328125,-0.9988555908203125,1669505480338
-0.024932861328125,-0.078857421875,-0.9996185302734375,1669505480437
-0.025634765625,-0.078521728515625,-0.9987945556640625,1669505480536
-0.02362060546875,-0.0786590576171875,-0.99884033203125,1669505480636
-0.0250701904296875,-0.0783538818359375,-0.9985504150390625,1669505480740
-0.0251617431640625,-0.078704833984375,-0.9985809326171875,1669505480839
-0.0250701904296875,-0.0790252685546875,-0.99853515625,1669505480938
-0.02386474609375,-0.07861328125,-0.9997100830078125,1669505481038
-0.0242919921875,-0.078521728515625,-0.997589111328125,1669505481142
-0.0246734619140625,-0.079132080078125,-0.9989471435546875,1669505481241
-0.024627685546875,-0.0794677734375,-0.9987335205078125,1669505481341
-0.0242156982421875,-0.0789337158203125,-0.9985504150390625,1669505481440
-0.02435302734375,-0.0788421630859375,-0.9994659423828125,1669505481544
-0.0243377685546875,-0.07904052734375,-0.9992218017578125,1669505481643
-0.0250244140625,-0.0789794921875,-0.9993133544921875,1669505481743
-0.0243988037109375,-0.0787811279296875,-0.9984588623046875,1669505481842
-0.0247344970703125,-0.0790863037109375,-0.9987030029296875,1669505481946
-0.0245208740234375,-0.078857421875,-0.9987945556640625,1669505482045
-0.0246429443359375,-0.0782318115234375,-0.998992919921875,1669505482145
-0.0244140625,-0.0785980224609375,-0.9980010986328125,1669505482244
-0.0245513916015625,-0.0790557861328125,-0.9989013671875,1669505482348
-0.02508544921875,-0.0775909423828125,-0.99884033203125,1669505482448
-0.024078369140625,-0.0787811279296875,-0.99932861328125,1669505482547
-0.0244598388671875,-0.07855224609375,-0.999298095703125,1669505482646
-0.0236968994140625,-0.0783843994140625,-0.9995269775390625,1669505482750
-0.0249786376953125,-0.079071044921875,-0.9985198974609375,1669505482850
-0.0245208740234375,-0.0787200927734375,-0.9984588623046875,1669505482949
-0.0248565673828125,-0.078826904296875,-0.99853515625,1669505483048
-0.0248565673828125,-0.07806396484375,-0.9983978271484375,1669505483153
-0.0255584716796875,-0.0787353515625,-0.99969482421875,1669505483252
-0.0240936279296875,-0.0792694091796875,-0.999359130859375,1669505483351
-0.0244140625,-0.0787353515625,-0.9987640380859375,1669505483450
-0.0248565673828125,-0.0790863037109375,-0.9995880126953125,1669505483555
-0.0243988037109375,-0.0788421630859375,-0.99993896484375,1669505483654
-0.0244598388671875,-0.079071044921875,-0.99969482421875,1669505483753
-0.024688720703125,-0.0791778564453125,-0.99853515625,1669505483853
-0.0237274169921875,-0.078582763671875,-1.00030517578125,1669505483957
-0.024261474609375,-0.078765869140625,-0.9987945556640625,1669505484056
-0.025115966796875,-0.0791015625,-0.9987030029296875,1669505484155
-0.02435302734375,-0.0793609619140625,-0.999053955078125,1669505484255
-0.0239410400390625,-0.0785980224609375,-0.9986419677734375,1669505484359
-0.024627685546875,-0.07861328125,-0.9986572265625,1669505484458
-0.024505615234375,-0.0784912109375,-0.998504638671875,1669505484558
-0.024139404296875,-0.078826904296875,-0.9996337890625,1669505484657
-0.0233612060546875,-0.0790252685546875,-0.9981231689453125,1669505484761
-0.0254058837890625,-0.0787811279296875,-0.9989776611328125,1669505484861
-0.02471923828125,-0.0789337158203125,-0.999603271484375,1669505484960
-0.023834228515625,-0.0791473388671875,-0.998382568359375,1669505485059
-0.0250091552734375,-0.07818603515625,-0.998687744140625,1669505485163
-0.0242767333984375,-0.0787506103515625,-0.999114990234375,1669505485263
-0.024566650390625,-0.0789642333984375,-0.9983978271484375,1669505485362
-0.0244903564453125,-0.078765869140625,-0.999053955078125,1669505485461
-0.024078369140625,-0.078704833984375,-0.9989471435546875,1669505485565
-0.0244293212890625,-0.0791168212890625,-0.9993438720703125,1669505485665
-0.024139404296875,-0.07879638671875,-0.99853515625,1669505485764
-0.024658203125,-0.0784759521484375,-0.999481201171875,1669505485864
-0.0245208740234375,-0.078369140625,-0.9988861083984375,1669505485968
-0.023773193359375,-0.0788421630859375,-0.999237060546875,1669505486067
-0.0245819091796875,-0.07867431640625,-0.99847412109375,1669505486171
-0.02374267578125,-0.0800628662109375,-0.9994049072265625,1669505486266
-0.024200439453125,-0.0790557861328125,-0.99871826171875,1669505486370
-0.024566650390625,-0.078460693359375,-0.999176025390625,1669505486469
-0.0243377685546875,-0.078948974609375,-0.9983062744140625,1669505486569
-0.0239715576171875,-0.078826904296875,-0.9987335205078125,1669505486668
-0.0248870849609375,-0.0792999267578125,-0.9991302490234375,1669505486772
-0.0242767333984375,-0.0786590576171875,-0.9989471435546875,1669505486871
-0.0240020751953125,-0.078857421875,-0.99957275390625,1669505486970
-0.02362060546875,-0.0787353515625,-0.998199462890625,1669505487070
-0.0238800048828125,-0.0782012939453125,-0.9997406005859375,1669505487174
-0.0244293212890625,-0.077728271484375,-0.9983673095703125,1669505487274
-0.0242767333984375,-0.0786590576171875,-0.9988555908203125,1669505487373
-0.0245361328125,-0.0785980224609375,-0.9983978271484375,1669505487472
-0.0240936279296875,-0.0789031982421875,-0.998382568359375,1669505487576
-0.0249786376953125,-0.07928466796875,-0.9989166259765625,1669505487676
-0.0240325927734375,-0.07928466796875,-0.9989166259765625,1669505487774
-0.0240936279296875,-0.07879638671875,-1.0004425048828125,1669505487874
-0.02392578125,-0.078582763671875,-0.9984283447265625,1669505487978
-0.0238800048828125,-0.078643798828125,-0.999267578125,1669505488078
-0.024078369140625,-0.0786895751953125,-0.9992828369140625,1669505488177
-0.02490234375,-0.07916259765625,-0.9990997314453125,1669505488276
-0.02447509765625,-0.0788726806640625,-0.99884033203125,1669505488380
-0.0238494873046875,-0.078948974609375,-0.9993133544921875,1669505488480
-0.02410888671875,-0.078765869140625,-0.9987945556640625,1669505488579
-0.0240020751953125,-0.0790252685546875,-0.9984130859375,1669505488679
-0.0246429443359375,-0.07891845703125,-0.9988250732421875,1669505488782
-0.0246429443359375,-0.0793609619140625,-0.9990081787109375,1669505488882
-0.0249786376953125,-0.07916259765625,-0.9992828369140625,1669505488981
-0.02398681640625,-0.0788116455078125,-0.998565673828125,1669505489082
-0.024505615234375,-0.079498291015625,-0.9991455078125,1669505489185
-0.0243988037109375,-0.07861328125,-0.9990234375,1669505489284
-0.0255126953125,-0.0782623291015625,-0.9986572265625,1669505489383
-0.024200439453125,-0.078338623046875,-0.9983673095703125,1669505489483
-0.02471923828125,-0.0787506103515625,-0.9987335205078125,1669505489587
-0.024383544921875,-0.079132080078125,-0.9990386962890625,1669505489686
-0.02392578125,-0.078857421875,-0.9984588623046875,1669505489785
-0.0251312255859375,-0.079254150390625,-0.99884033203125,1669505489885
-0.0239715576171875,-0.0795440673828125,-0.998321533203125,1669505489989
-0.0242919921875,-0.0787506103515625,-0.9986572265625,1669505490088
-0.0257568359375,-0.0785980224609375,-0.9998779296875,1669505490188
-0.024383544921875,-0.078094482421875,-0.9997406005859375,1669505490287
-0.024200439453125,-0.07879638671875,-0.9991455078125,1669505490391
-0.024200439453125,-0.0791778564453125,-0.998321533203125,1669505490490
-0.02435302734375,-0.0792694091796875,-0.9988555908203125,1669505490590
-0.0243682861328125,-0.078216552734375,-0.9982452392578125,1669505490689
-0.0249176025390625,-0.0792694091796875,-0.9991607666015625,1669505490793
-0.0243377685546875,-0.0787506103515625,-0.9981536865234375,1669505490892
-0.0243682861328125,-0.0791015625,-0.9983062744140625,1669505490992
-0.0243988037109375,-0.0789642333984375,-0.99920654296875,1669505491091
-0.02423095703125,-0.0789031982421875,-1.000274658203125,1669505491195
-0.0251007080078125,-0.0785980224609375,-0.998687744140625,1669505491295
-0.0247802734375,-0.0792694091796875,-0.9986572265625,1669505491394
-0.0247650146484375,-0.0797271728515625,-0.9995880126953125,1669505491493
-0.0247650146484375,-0.0791778564453125,-0.9995269775390625,1669505491597
-0.0249786376953125,-0.07952880859375,-0.9989013671875,1669505491697
-0.0243682861328125,-0.079681396484375,-0.9991607666015625,1669505491796
-0.024810791015625,-0.0782318115234375,-0.999786376953125,1669505491895
-0.024383544921875,-0.079132080078125,-0.998870849609375,1669505492000
-0.0245513916015625,-0.0783843994140625,-0.999359130859375,1669505492099
-0.0244140625,-0.0791473388671875,-0.997955322265625,1669505492198
-0.0241546630859375,-0.079315185546875,-0.9991912841796875,1669505492298
-0.023956298828125,-0.0794219970703125,-0.998687744140625,1669505492402
-0.024566650390625,-0.0789031982421875,-0.998626708984375,1669505492502
-0.0241241455078125,-0.0787353515625,-0.998992919921875,1669505492600
-0.024322509765625,-0.0786590576171875,-0.998199462890625,1669505492700
-0.024749755859375,-0.0790863037109375,-0.998046875,1669505492804
-0.02490234375,-0.0793609619140625,-0.9986724853515625,1669505492903
-0.024871826171875,-0.0790863037109375,-0.999359130859375,1669505493003
-0.0251617431640625,-0.0788726806640625,-0.998565673828125,1669505493102
-0.02471923828125,-0.07940673828125,-0.9992828369140625,1669505493206
-0.0240325927734375,-0.0789031982421875,-0.999298095703125,1669505493305
-0.0240936279296875,-0.07861328125,-0.998931884765625,1669505493405
-0.0251617431640625,-0.07928466796875,-0.999176025390625,1669505493504
-0.0243988037109375,-0.0793914794921875,-0.9996490478515625,1669505493608
-0.025543212890625,-0.0784759521484375,-0.998382568359375,1669505493708
-0.0243988037109375,-0.0792083740234375,-0.998077392578125,1669505493807
-0.025299072265625,-0.07879638671875,-0.9985198974609375,1669505493906
-0.0247802734375,-0.0794219970703125,-0.99871826171875,1669505494011
-0.0243377685546875,-0.0792694091796875,-0.9988555908203125,1669505494110
-0.025054931640625,-0.0790557861328125,-0.9990234375,1669505494209
-0.0245513916015625,-0.078125,-0.9976806640625,1669505494308
-0.0243377685546875,-0.0788726806640625,-0.9987335205078125,1669505494413
-0.0244140625,-0.0784759521484375,-0.999420166015625,1669505494512
-0.02490234375,-0.0791778564453125,-0.9989471435546875,1669505494611
-0.024932861328125,-0.079315185546875,-0.998687744140625,1669505494710
-0.025115966796875,-0.0785369873046875,-0.9985504150390625,1669505494815
-0.0243988037109375,-0.07891845703125,-0.99853515625,1669505494914
-0.0247344970703125,-0.0787506103515625,-0.998199462890625,1669505495013
-0.024139404296875,-0.0790252685546875,-0.999664306640625,1669505495113
-0.02398681640625,-0.0791168212890625,-0.9990234375,1669505495217
-0.024566650390625,-0.0789337158203125,-0.998992919921875,1669505495316
-0.0242156982421875,-0.0789947509765625,-0.99920654296875,1669505495415
-0.0249481201171875,-0.0788116455078125,-0.999114990234375,1669505495515
-0.0245361328125,-0.07830810546875,-0.998992919921875,1669505495619
-0.02490234375,-0.078125,-0.99798583984375,1669505495718
-0.0245513916015625,-0.0785064697265625,-0.9994049072265625,1669505495818
-0.024383544921875,-0.078216552734375,-0.99920654296875,1669505495919
-0.0240478515625,-0.0794219970703125,-0.9981842041015625,1669505496022
-0.025390625,-0.078948974609375,-0.9993896484375,1669505496121
-0.0239105224609375,-0.078887939453125,-0.9991912841796875,1669505496220
-0.02386474609375,-0.078948974609375,-0.9980621337890625,1669505496319
-0.024444580078125,-0.0789947509765625,-0.9994049072265625,1669505496423
-0.024383544921875,-0.0788726806640625,-0.998779296875,1669505496523
-0.0244140625,-0.0795440673828125,-0.99908447265625,1669505496622
-0.02423095703125,-0.0791778564453125,-0.9990081787109375,1669505496721
-0.0240631103515625,-0.0787200927734375,-0.998931884765625,1669505496825
-0.0239410400390625,-0.079010009765625,-0.9991455078125,1669505496925
-0.024749755859375,-0.0794525146484375,-0.998992919921875,1669505497024
-0.0243988037109375,-0.0785675048828125,-0.9990081787109375,1669505497123
-0.0237884521484375,-0.0790557861328125,-0.998016357421875,1669505497228
-0.0241546630859375,-0.07830810546875,-0.9988555908203125,1669505497327
-0.0242919921875,-0.07861328125,-0.9980926513671875,1669505497426
-0.0241851806640625,-0.0787811279296875,-0.998260498046875,1669505497526
-0.024627685546875,-0.0786590576171875,-0.999267578125,1669505497630
-0.0244293212890625,-0.0791473388671875,-0.9996337890625,1669505497729
-0.0245513916015625,-0.0792999267578125,-0.998687744140625,1669505497828
-0.024200439453125,-0.0787811279296875,-0.9990386962890625,1669505497928
-0.02471923828125,-0.0790863037109375,-0.9993133544921875,1669505498032
-0.024139404296875,-0.0791473388671875,-0.9985809326171875,1669505498131
-0.024810791015625,-0.0790252685546875,-0.998992919921875,1669505498230
-0.025299072265625,-0.0798492431640625,-0.9984893798828125,1669505498337
-0.024261474609375,-0.0790252685546875,-0.998199462890625,1669505498434
-0.024322509765625,-0.07928466796875,-0.9984588623046875,1669505498533
-0.0240020751953125,-0.0788421630859375,-0.9997711181640625,1669505498632
-0.024322509765625,-0.0793914794921875,-0.999420166015625,1669505498732
-0.0251007080078125,-0.0792999267578125,-0.9989013671875,1669505498836
-0.02447509765625,-0.0787506103515625,-0.9997100830078125,1669505498935
-0.02471923828125,-0.07867431640625,-0.9987030029296875,1669505499035
-0.02392578125,-0.0787353515625,-0.998321533203125,1669505499136
-0.023895263671875,-0.078857421875,-0.9996337890625,1669505499238
-0.02386474609375,-0.0791778564453125,-0.9987335205078125,1669505499337
-0.024871826171875,-0.07861328125,-0.9988555908203125,1669505499437
-0.024261474609375,-0.079345703125,-0.99920654296875,1669505499536
-0.024261474609375,-0.0789947509765625,-0.9988250732421875,1669505499640
-0.023712158203125,-0.0787811279296875,-0.99871826171875,1669505499740
-0.0244598388671875,-0.0791015625,-0.999114990234375,1669505499839
-0.025299072265625,-0.078857421875,-0.9983978271484375,1669505499938
-0.0246429443359375,-0.0792083740234375,-1.0002593994140625,1669505500042
-0.024383544921875,-0.0787353515625,-0.9990081787109375,1669505500142
-0.0245361328125,-0.0783233642578125,-0.9991455078125,1669505500241
-0.0244293212890625,-0.0785064697265625,-1.000030517578125,1669505500341
-0.025054931640625,-0.078826904296875,-0.99951171875,1669505500445
-0.0247039794921875,-0.0791473388671875,-0.998809814453125,1669505500544
-0.024169921875,-0.0785064697265625,-0.997650146484375,1669505500643
-0.024017333984375,-0.079254150390625,-0.9984893798828125,1669505500743
-0.0247039794921875,-0.0790557861328125,-0.999755859375,1669505500847
-0.0247955322265625,-0.0790863037109375,-0.9987030029296875,1669505500946
-0.0233001708984375,-0.0788726806640625,-0.9990081787109375,1669505501045
-0.0248870849609375,-0.07940673828125,-0.9983367919921875,1669505501145
-0.0241851806640625,-0.0790252685546875,-0.999969482421875,1669505501249
-0.02471923828125,-0.07904052734375,-0.9996185302734375,1669505501349
-0.0239105224609375,-0.0788726806640625,-0.9991607666015625,1669505501448
-0.0240020751953125,-0.0792999267578125,-0.9994049072265625,1669505501547
-0.0242919921875,-0.0788421630859375,-0.9991302490234375,1669505501651
-0.0242919921875,-0.0780792236328125,-0.9997406005859375,1669505501750
-0.0243072509765625,-0.0778350830078125,-0.9982452392578125,1669505501850
-0.0237579345703125,-0.0782318115234375,-0.9993896484375,1669505501949
-0.024169921875,-0.078765869140625,-0.998291015625,1669505502053
-0.024017333984375,-0.0780487060546875,-0.99859619140625,1669505502153
-0.0240325927734375,-0.078582763671875,-0.9995880126953125,1669505502252
-0.0242919921875,-0.0783538818359375,-0.9998779296875,1669505502351
-0.024078369140625,-0.0781402587890625,-0.9989776611328125,1669505502455
-0.0247955322265625,-0.07891845703125,-0.998779296875,1669505502554
-0.024688720703125,-0.0786590576171875,-0.999481201171875,1669505502654
-0.0247039794921875,-0.0796356201171875,-0.99884033203125,1669505502753
-0.0246429443359375,-0.0796661376953125,-0.9994354248046875,1669505502858
-0.023651123046875,-0.0790557861328125,-0.999237060546875,1669505502957
-0.0248870849609375,-0.0787506103515625,-0.998443603515625,1669505503056
-0.024200439453125,-0.07928466796875,-0.999053955078125,1669505503156
-0.0242767333984375,-0.078521728515625,-0.9994354248046875,1669505503260
-0.0250091552734375,-0.079254150390625,-0.9985809326171875,1669505503359
-0.0244903564453125,-0.0789337158203125,-0.999267578125,1669505503458
-0.0249786376953125,-0.078887939453125,-0.9994659423828125,1669505503558
-0.0242156982421875,-0.079071044921875,-0.998931884765625,1669505503662
-0.0238494873046875,-0.0789337158203125,-0.999237060546875,1669505503761
-0.023712158203125,-0.0789794921875,-0.99969482421875,1669505503860
-0.0251007080078125,-0.0787200927734375,-0.9989166259765625,1669505503960
-0.02410888671875,-0.0787353515625,-0.9990692138671875,1669505504064
-0.02459716796875,-0.0797119140625,-0.9996185302734375,1669505504163
-0.0235748291015625,-0.0792388916015625,-0.9994049072265625,1669505504263
-0.0240936279296875,-0.0790252685546875,-0.9989776611328125,1669505504362
-0.0240936279296875,-0.0787200927734375,-0.999267578125,1669505504466
-0.0236358642578125,-0.07855224609375,-0.998992919921875,1669505504566
-0.024017333984375,-0.0788116455078125,-0.9986572265625,1669505504665
-0.0248870849609375,-0.078521728515625,-1.00018310546875,1669505504764
-0.02447509765625,-0.0797119140625,-0.9984283447265625,1669505504868
-0.024871826171875,-0.07861328125,-0.9987640380859375,1669505504968
-0.024566650390625,-0.079254150390625,-0.9994354248046875,1669505505067
-0.025177001953125,-0.079315185546875,-0.9991302490234375,1669505505167
-0.0246429443359375,-0.0789031982421875,-0.9993896484375,1669505505271
-0.0242156982421875,-0.0791473388671875,-0.9979400634765625,1669505505370
-0.024993896484375,-0.0796966552734375,-0.99896240234375,1669505505469
-0.0247650146484375,-0.0779266357421875,-0.999267578125,1669505505569
-0.0250396728515625,-0.0789337158203125,-0.9984283447265625,1669505505673
-0.0241241455078125,-0.078460693359375,-0.999420166015625,1669505505772
-0.0239105224609375,-0.0783843994140625,-0.998565673828125,1669505505871
-0.0244293212890625,-0.07830810546875,-0.998748779296875,1669505505971
-0.0249176025390625,-0.0787506103515625,-0.9994659423828125,1669505506074
-0.025115966796875,-0.0790252685546875,-0.9992523193359375,1669505506174
-0.02587890625,-0.07855224609375,-0.9993743896484375,1669505506274
-0.0243682861328125,-0.078948974609375,-0.9990386962890625,1669505506373
-0.0240936279296875,-0.0790557861328125,-0.9984130859375,1669505506477
-0.02459716796875,-0.078948974609375,-0.9984588623046875,1669505506576
-0.02490234375,-0.0795135498046875,-0.9978179931640625,1669505506676
-0.024658203125,-0.07879638671875,-0.9989776611328125,1669505506775
-0.02532958984375,-0.0785675048828125,-0.9986114501953125,1669505506879
-0.0251617431640625,-0.07891845703125,-0.9979400634765625,1669505506978
-0.023406982421875,-0.079132080078125,-0.999053955078125,1669505507078
-0.02386474609375,-0.078857421875,-0.9990234375,1669505507177
-0.0243988037109375,-0.0791473388671875,-0.998870849609375,1669505507281
-0.0245513916015625,-0.0785980224609375,-0.997711181640625,1669505507381
-0.024505615234375,-0.0792236328125,-0.999542236328125,1669505507486
-0.024139404296875,-0.078887939453125,-0.9988250732421875,1669505507579
-0.0245819091796875,-0.07891845703125,-1.000091552734375,1669505507683
-0.0244903564453125,-0.079193115234375,-0.998443603515625,1669505507783
-0.0250244140625,-0.078948974609375,-0.9989471435546875,1669505507882
-0.0240325927734375,-0.079193115234375,-0.9990692138671875,1669505507981
-0.024322509765625,-0.0782318115234375,-0.9996185302734375,1669505508085
-0.024688720703125,-0.0789031982421875,-0.999725341796875,1669505508185
-0.023345947265625,-0.078765869140625,-0.9995269775390625,1669505508284
-0.0249786376953125,-0.078857421875,-0.998687744140625,1669505508383
-0.0242919921875,-0.079742431640625,-0.9986114501953125,1669505508487
-0.024749755859375,-0.079742431640625,-0.9990081787109375,1669505508587
-0.024078369140625,-0.078887939453125,-0.998870849609375,1669505508686
-0.023956298828125,-0.0790557861328125,-0.9984588623046875,1669505508786
-0.024810791015625,-0.078643798828125,-1.0000762939453125,1669505508890
-0.0240020751953125,-0.078948974609375,-0.9993133544921875,1669505508989
-0.0240478515625,-0.07891845703125,-0.99945068359375,1669505509088
-0.023956298828125,-0.07867431640625,-0.99951171875,1669505509188
-0.0233612060546875,-0.07879638671875,-0.9987640380859375,1669505509292
-0.0243072509765625,-0.079345703125,-0.9988861083984375,1669505509391
-0.024017333984375,-0.0785369873046875,-0.9985198974609375,1669505509491
-0.0240020751953125,-0.078704833984375,-0.999359130859375,1669505509590
-0.0244293212890625,-0.0789337158203125,-0.999603271484375,1669505509694
-0.0253753662109375,-0.07904052734375,-0.9995880126953125,1669505509793
-0.0248870849609375,-0.0787811279296875,-0.998931884765625,1669505509893
-0.0234222412109375,-0.0792083740234375,-0.99896240234375,1669505509992
-0.0243682861328125,-0.0792388916015625,-0.9995880126953125,1669505510096
-0.0243377685546875,-0.078399658203125,-0.999298095703125,1669505510196
-0.02508544921875,-0.0794830322265625,-0.99822998046875,1669505510295
-0.0245208740234375,-0.0794830322265625,-0.9997406005859375,1669505510394
-0.0238494873046875,-0.07916259765625,-1.0002899169921875,1669505510498
-0.0242919921875,-0.0789031982421875,-0.9990997314453125,1669505510598
-0.025299072265625,-0.078765869140625,-0.9983062744140625,1669505510697
-0.025299072265625,-0.0788421630859375,-0.9983062744140625,1669505510796
-0.025115966796875,-0.07867431640625,-0.999176025390625,1669505510901
-0.0245361328125,-0.0792236328125,-0.99859619140625,1669505511000
-0.0242767333984375,-0.0790252685546875,-0.998748779296875,1669505511099
-0.0239715576171875,-0.0790863037109375,-0.9989013671875,1669505511199
-0.0242156982421875,-0.0795135498046875,-0.9990234375,1669505511303
-0.0233154296875,-0.0794677734375,-0.99871826171875,1669505511403
-0.023956298828125,-0.0789947509765625,-0.99884033203125,1669505511501
-0.024566650390625,-0.0786285400390625,-0.998870849609375,1669505511601
-0.0244598388671875,-0.078704833984375,-0.999359130859375,1669505511705
-0.023773193359375,-0.0793304443359375,-0.99969482421875,1669505511804
-0.024627685546875,-0.079498291015625,-0.999237060546875,1669505511904
-0.0242919921875,-0.0791168212890625,-0.998077392578125,1669505512003
-0.0239105224609375,-0.0793304443359375,-0.9991302490234375,1669505512107
-0.0249481201171875,-0.078399658203125,-0.998809814453125,1669505512206
-0.0247955322265625,-0.079132080078125,-0.998382568359375,1669505512306
-0.024871826171875,-0.07830810546875,-0.9991302490234375,1669505512406
-0.02398681640625,-0.0797119140625,-0.99908447265625,1669505512509
-0.024261474609375,-0.07916259765625,-0.9988555908203125,1669505512608
-0.0235595703125,-0.078369140625,-0.9997406005859375,1669505512708
-0.024444580078125,-0.07891845703125,-0.9992828369140625,1669505512807
-0.0247955322265625,-0.0786895751953125,-0.9983367919921875,1669505512911
-0.0242156982421875,-0.079254150390625,-0.9988861083984375,1669505513011
-0.024383544921875,-0.0789642333984375,-0.998931884765625,1669505513110
-0.0238189697265625,-0.0794830322265625,-0.9993438720703125,1669505513209
-0.024566650390625,-0.079132080078125,-0.9992828369140625,1669505513313
-0.024322509765625,-0.0792236328125,-0.998870849609375,1669505513413
-0.0248565673828125,-0.0791015625,-0.9995880126953125,1669505513512
-0.024871826171875,-0.0792999267578125,-0.997894287109375,1669505513611
-0.024505615234375,-0.0793914794921875,-0.9989776611328125,1669505513716
-0.0243072509765625,-0.078857421875,-0.9987945556640625,1669505513815
-0.02490234375,-0.079010009765625,-1.0001220703125,1669505513914
-0.0242156982421875,-0.079071044921875,-0.999298095703125,1669505514014
-0.0235137939453125,-0.0792236328125,-0.999755859375,1669505514118
-0.024078369140625,-0.0784912109375,-0.999237060546875,1669505514217
-0.0243988037109375,-0.0788116455078125,-0.999786376953125,1669505514317
-0.0244903564453125,-0.0788726806640625,-0.9987945556640625,1669505514415
-0.024658203125,-0.07867431640625,-0.9990386962890625,1669505514520
-0.0243072509765625,-0.07891845703125,-0.9985504150390625,1669505514619
-0.0238037109375,-0.0792388916015625,-0.999786376953125,1669505514718
-0.02423095703125,-0.0790863037109375,-0.9989166259765625,1669505514818
-0.0238494873046875,-0.078765869140625,-0.9984893798828125,1669505514922
-0.0245819091796875,-0.079345703125,-0.997650146484375,1669505515021
-0.02471923828125,-0.0785980224609375,-0.999053955078125,1669505515120
-0.0244598388671875,-0.07928466796875,-0.998992919921875,1669505515220
-0.0237579345703125,-0.0789031982421875,-0.999237060546875,1669505515324
-0.024749755859375,-0.0789642333984375,-0.998199462890625,1669505515423
-0.024017333984375,-0.078765869140625,-0.999053955078125,1669505515522
-0.0247650146484375,-0.0789337158203125,-0.9987335205078125,1669505515622
-0.0248260498046875,-0.079010009765625,-0.9987335205078125,1669505515726
-0.0239410400390625,-0.0785064697265625,-0.9991607666015625,1669505515826
-0.0243988037109375,-0.0789337158203125,-0.9991302490234375,1669505515925
-0.024688720703125,-0.0786590576171875,-0.9985198974609375,1669505516024
-0.0251922607421875,-0.0785980224609375,-0.99859619140625,1669505516128
-0.02435302734375,-0.0788726806640625,-0.997833251953125,1669505516227
-0.0238800048828125,-0.079010009765625,-0.9989776611328125,1669505516327
-0.0247650146484375,-0.0796356201171875,-0.9993743896484375,1669505516426
-0.0246429443359375,-0.0791168212890625,-0.99884033203125,1669505516531
-0.02447509765625,-0.0792236328125,-0.9993743896484375,1669505516629
-0.0242462158203125,-0.079437255859375,-0.9989013671875,1669505516729
-0.0242919921875,-0.0787506103515625,-0.9983062744140625,1669505516828
-0.0252227783203125,-0.0792083740234375,-0.999176025390625,1669505516932
-0.0249176025390625,-0.079254150390625,-0.998870849609375,1669505517032
-0.023956298828125,-0.0785675048828125,-0.9985504150390625,1669505517131
-0.0243988037109375,-0.07867431640625,-0.9990997314453125,1669505517230
-0.0243988037109375,-0.0793304443359375,-0.9994049072265625,1669505517335
-0.0236053466796875,-0.0788726806640625,-0.99884033203125,1669505517434
-0.02447509765625,-0.07843017578125,-0.9985198974609375,1669505517534
-0.0240020751953125,-0.0791473388671875,-0.99957275390625,1669505517635
-0.0243682861328125,-0.0792388916015625,-0.99908447265625,1669505517737
-0.024383544921875,-0.0785064697265625,-0.9993438720703125,1669505517836
-0.024505615234375,-0.078765869140625,-0.999847412109375,1669505517935
-0.024993896484375,-0.0785064697265625,-0.9991607666015625,1669505518035
-0.0238494873046875,-0.0788116455078125,-0.999420166015625,1669505518139
-0.024139404296875,-0.0787200927734375,-0.999725341796875,1669505518238
-0.0245819091796875,-0.07843017578125,-0.99981689453125,1669505518338
-0.024444580078125,-0.078582763671875,-0.9991302490234375,1669505518437
-0.0244293212890625,-0.0785980224609375,-0.998779296875,1669505518541
-0.024139404296875,-0.0788726806640625,-1.00054931640625,1669505518641
-0.0248565673828125,-0.079681396484375,-1.000213623046875,1669505518740
-0.02423095703125,-0.0798797607421875,-0.9989471435546875,1669505518839
-0.025177001953125,-0.0795745849609375,-0.9992523193359375,1669505518944
-0.0247650146484375,-0.07916259765625,-0.9990234375,1669505519043
-0.0237274169921875,-0.07867431640625,-0.9990692138671875,1669505519142
